timestamp,src_ip,dst_ip,protocol_type,service,flag,target,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
2026-07-26 23:18:27.986256,10.0.0.27,10.0.1.38,udp,http,SF,0,0.7666461261912668,0.08649667592321042,0.33856273478291055,0.1370019741737356,0.19770456638544665,0.3377815251810983,0.23430605658178894,0.6348697226382901,0.9508881829911459,0.06596571201557,0.10022402459072344,0.0591305663125925,0.8810438504716515,0.8945134454734424,0.6398033631675271,0.37727034358978107,0.0741164546870029,0.6932599079357717,0.7865847009982654,0.44013431006282955
2026-07-26 23:18:32.986256,10.0.0.10,10.0.1.50,udp,dns,REJ,0,0.3607588121840015,0.9026977595080736,0.6168144371342065,0.08906984688701491,0.4677583907653048,0.3885734057227255,0.3177908408313139,0.2627958678576616,0.5807533030575013,0.7722047549340295,0.827577727228972,0.38516134423572224,0.32736737464668475,0.8793704202831697,0.35385221168239,0.9923869013699067,0.26438429433121713,0.6732442980455651,0.7930527735444918,0.14646874936653353
2026-07-26 23:18:37.986256,10.0.0.46,10.0.1.18,udp,ssh,REJ,1,0.02772304217657562,0.6950005334660452,0.8686846782094325,0.9806788093533793,0.05609319197090945,0.5670775353529016,0.7111551992274132,0.4635078500012546,0.2330979149107596,0.49537502772460784,0.8365848787553284,0.48731224904280757,0.5351883876826603,0.08823434966146804,0.2923225471471258,0.2870184274659251,0.65445926219531,0.9856362134978208,0.04466653963009548,0.6104999716325764
2026-07-26 23:18:42.986256,10.0.0.29,10.0.1.13,udp,ftp,S1,0,0.4591951045091359,0.43519981574869004,0.23720495384891782,0.933001295028634,0.04778008397755973,0.8646928200565449,0.5506142177520242,0.6919850827725297,0.6984827253205121,0.2540608270124681,0.1087176374229123,0.3742868504551987,0.8423610601663126,0.8587904354489817,0.5147356655116406,0.6043648420898444,0.09361627261877048,0.5543331470726314,0.6999368309712569,0.9003366899437848
2026-07-26 23:18:47.986256,10.0.0.18,10.0.1.15,tcp,dns,SF,0,0.5736377432093912,0.206913604841529,0.787314489276749,0.20714894061468025,0.07152227080574047,0.1676310202480662,0.5296980243362748,0.5876562062217136,0.5620801108584494,0.6315188455326288,0.8516114159356079,0.6798919148628646,0.47206838457530365,0.8134924017779747,0.2843375575855561,0.23472601389629577,0.9645183488975645,0.2975261364895724,0.5499513602148441,0.46696688282270105
2026-07-26 23:18:52.986256,10.0.0.6,10.0.1.29,tcp,http,S1,0,0.6284184558802165,0.965210541100587,0.8556522908109686,0.31964700094626797,0.5963843426754738,0.9704307143442313,0.6683010389221705,0.3233841153051581,0.6566573495981998,0.3692409365390784,0.5190523996200986,0.6816210143217238,0.562997071578412,0.4969631721907627,0.3953124529503895,0.6592600659175315,0.3430707948348205,0.5395209855416824,0.8754115372458648,0.7452547891652992
2026-07-26 23:18:57.986256,10.0.0.26,10.0.1.22,icmp,ftp,SF,0,0.39274221056944125,0.9306938679465027,0.4534987458887154,0.46425176310897764,0.734701174270312,0.8265192085298954,0.11636827919675352,0.6120353035491571,0.6965128099257634,0.5845636405644201,0.3905294245839047,0.899887187325664,0.19629684181768348,0.03486435177259517,0.022846217712800154,0.5239148795845598,0.6298394223374555,0.6236403701028258,0.09192414523184234,0.18422397644829136
2026-07-26 23:19:02.986256,10.0.0.28,10.0.1.10,icmp,dns,REJ,0,0.7179531786946438,0.24473017182365786,0.9187897383537791,0.21181591652911902,0.13551719774280968,0.144610982584218,0.6452538321636964,0.8023306754985161,0.46148877916342523,0.035917212408163146,0.6659380309541484,0.32609801700401053,0.16979438706056715,0.05312335085250541,0.7091389091307072,0.9241910079256256,0.06646298896912817,0.5385098139861797,0.7142390550939897,0.5407099464645657
2026-07-26 23:19:07.986256,10.0.0.34,10.0.1.33,tcp,http,SF,0,0.39843457792078174,0.28676351461926675,0.44332746941384893,0.00803101737267986,0.38051067981472053,0.92912399887775,0.9038534093751971,0.1356600726902205,0.009597806949742438,0.5333412291344846,0.2616267017772972,0.8391831381008908,0.8203150649747368,0.6249300669320796,0.25262630628900384,0.3539448495619828,0.7686790871897177,0.2061558007973613,0.0734029682727152,0.1880537982775521
2026-07-26 23:19:12.986256,10.0.0.30,10.0.1.50,tcp,ftp,SF,0,0.30535053285024305,0.6651494468168488,0.3772664606366416,0.9759851677571978,0.18377686095102264,0.3352318411891766,0.4298378537017311,0.9152247398722851,0.0563156931651263,0.9647685930708234,0.156409377482156,0.3827003329004598,0.24507937892279852,0.8315957775129843,0.01807312284188123,0.8775789262187932,0.08338104904555843,0.5948506424290708,0.3357991982338149,0.7299213577584008
2026-07-26 23:19:17.986256,10.0.0.37,10.0.1.16,tcp,ftp,S1,0,0.3527252094734725,0.1469232286462515,0.3498240505023661,0.8987963782658522,0.011273303258564127,0.4098589651446817,0.8062317706122635,0.804013490046105,0.5013237506747785,0.939128803781507,0.05679227603220416,0.3588615309250006,0.29850959097628393,0.3940551407273082,0.9241499576877307,0.7185931940936332,0.5844858176760572,0.010968270188511209,0.27464939173776814,0.3870546949385446
2026-07-26 23:19:22.986256,10.0.0.27,10.0.1.20,tcp,ssh,SF,0,0.578089419532919,0.8612003528767578,0.4010136754048468,0.1826477752110719,0.6191080013853741,0.9064778394112479,0.3721730368402536,0.46219026979486344,0.05525060901424583,0.02890215060609469,0.8658472217326574,0.6382489113748343,0.7648664597997336,0.8472407946282831,0.31777090096335703,0.6902722176494096,0.1719441984797142,0.42303910211025586,0.6696046467371086,0.6405046738757832
2026-07-26 23:19:27.986256,10.0.0.25,10.0.1.23,udp,http,S1,0,0.4903127278122589,0.062374168538487096,0.8258681531295553,0.43715132438860926,0.8385052819865926,0.3938963401846991,0.7506872159361176,0.8163757441086915,0.9886907164133963,0.2676944342743226,0.4999297033662682,0.39188967428885435,0.2718646007072274,0.23192911855932685,0.5006968275084536,0.467861642662163,0.18948188823483925,0.46268402032089195,0.19590266047801164,0.002111138107122823
2026-07-26 23:19:32.986256,10.0.0.17,10.0.1.12,tcp,dns,SF,0,0.1268789525016809,0.9854269849653745,0.1267945587813616,0.2639733621586662,0.4100287786081286,0.40388939582248085,0.7629339436724025,0.011301804500230883,0.8133691443229594,0.8910899602240935,0.6901224922021288,0.7255566084528254,0.6307029924199323,0.40641765917991457,0.16660477090504844,0.6413086825883013,0.003177601511292316,0.8681037233166681,0.11268371935621135,0.5619183456937785
2026-07-26 23:19:37.986256,10.0.0.4,10.0.1.12,udp,http,S1,0,0.07643016992522456,0.7661932594568862,0.3052563752305494,0.309367478086772,0.22532802182064104,0.028457896728745546,0.8732854918986293,0.11411415869631769,0.9298310137356032,0.21607780928676856,0.3407742781202828,0.8102381890849575,0.3674081734737372,0.2464135065891233,0.5220878965141824,0.3373605751921488,0.0488951341168794,0.684741537858671,0.3544515143466993,0.607032392140104
2026-07-26 23:19:42.986256,10.0.0.28,10.0.1.31,icmp,http,REJ,0,0.8365656458680736,0.9470321225064525,0.04518697794239679,0.6933083793287352,0.41582307748043057,0.04789050769541525,0.836030166101641,0.7708467122896718,0.487692842019567,0.023575450033796352,0.22696507640027996,0.4873407055398279,0.09431286991534471,0.6007703217281425,0.2213292991562268,0.3579838458593465,0.26214670464701595,0.15520865881505685,0.7935785322696943,0.29819502864898884
2026-07-26 23:19:47.986256,10.0.0.3,10.0.1.10,icmp,ssh,REJ,0,0.9584198749981152,0.24125731241286108,0.6092614325628601,0.31573985047996855,0.3417224109839283,0.7699755165432278,0.830035511114015,0.8272977951813923,0.517975415841885,0.27147152931584406,0.1949211991158224,0.9906281230575377,0.7396832098284476,0.07691121912930521,0.9571353095360517,0.5906462595347283,0.898704354560338,0.22925983203098554,0.4022897737780904,0.5128834371274766
2026-07-26 23:19:52.986256,10.0.0.42,10.0.1.49,icmp,ssh,S1,0,0.5038431693182116,0.8394976018515214,0.2053060062419345,0.7691302957382204,0.48583164086876596,0.6974305105459702,0.7275838353105132,0.004362519492617234,0.53760002448171,0.2619603361846212,0.9597279405633069,0.5709839699068012,0.17784115835085434,0.5764084673060035,0.9867317818567962,0.2301096456887809,0.7499715996773536,0.08554418319503654,0.3009659229994932,0.43022609437092774
2026-07-26 23:19:57.986256,10.0.0.27,10.0.1.27,tcp,ftp,REJ,0,0.3816878566936508,0.149571654356639,0.07367175053757935,0.30870475870725156,0.8041650934219318,0.03754179385306311,0.5763761601773806,0.6025479434531352,0.5883005841440482,0.7624549656202095,0.184041324974469,0.8548257961306591,0.13142137571100587,0.931898693519581,0.03444647860939354,0.05573530230022394,0.5108954849292959,0.7755032782049842,0.9308072722587484,0.8174505428439853
2026-07-26 23:20:02.986256,10.0.0.13,10.0.1.30,tcp,ssh,S1,0,0.38425154349378055,0.43954564757552617,0.3097463345055431,0.8240014913240377,0.3574518352164556,0.09494009069025311,0.12438424946090842,0.685189811140124,0.6648288764987671,0.183127514957514,0.8066198861919714,0.4252591854138764,0.049508150387071015,0.02657255733882158,0.41194084451639124,0.8378211103202693,0.0575563106890139,0.204891063475108,0.9481469864620125,0.6742364737513579
2026-07-26 23:20:07.986256,10.0.0.13,10.0.1.47,icmp,ssh,S1,0,0.14962675100940692,0.5969757707630164,0.5825693430740917,0.6742073303284474,0.08762463365388684,0.29133276002786035,0.7031444728699615,0.06964204495568915,0.5593968147535178,0.12229668269680516,0.8901986436718865,0.4076868798052924,0.6520105518881929,0.5745337351399498,0.6933138763772314,0.017352811052106065,0.8449072143278814,0.9521837115173617,0.06882584096936517,0.9068938695376131
2026-07-26 23:20:12.986256,10.0.0.20,10.0.1.35,icmp,http,S1,0,0.28892928368510173,0.28146409823113383,0.12430750017530057,0.8957667818558197,0.655871357620875,0.5990941303619598,0.3392189690817541,0.7485797288689008,0.010901507007891942,0.402767372095881,0.6953017650804193,0.9719914619333916,0.8081108241650182,0.5780285242833132,0.39912027249463056,0.9788686820654067,0.3779713207975183,0.409554443436163,0.2753544937012662,0.6566205029290265
2026-07-26 23:20:17.986256,10.0.0.36,10.0.1.9,udp,ssh,S1,0,0.18593686502714346,0.5639332193433643,0.5488319906826894,0.12297669308470771,0.11276571170941407,0.8825543381873698,0.599375119322747,0.9420968749280255,0.30721086608700565,0.615919630262521,0.5824641690482499,0.24593309543276398,0.04046849563961452,0.11543087177487943,0.8649960031737708,0.1058160726755285,0.816073405394093,0.9435741603720439,0.011868238079097981,0.8773515280008499
2026-07-26 23:20:22.986256,10.0.0.29,10.0.1.32,icmp,ftp,REJ,0,0.8293273855769682,0.012247799036944507,0.6249962500364631,0.9054297155500696,0.562952662663244,0.6095713592975239,0.6007725997041985,0.6729949553118513,0.3412990679935489,0.21216224888902135,0.6551705184853153,0.6475342632957287,0.7661443334698207,0.5029770274302999,0.6150823865080254,0.607253619972975,0.017635637906927015,0.9019513815570274,0.47958071718707385,0.4993189577462853
2026-07-26 23:20:27.986256,10.0.0.25,10.0.1.35,tcp,ftp,SF,0,0.5637734161037583,0.9198826824451233,0.43753498650678824,0.7440710397603002,0.6166876777209993,0.2535000023370704,0.7485049188886507,0.8735759115955067,0.8165043534390547,0.08646453565958623,0.4749580407642421,0.791634705316389,0.7900858804060603,0.9347545332668402,0.3938454919104085,0.07192356867523975,0.15861431926734115,0.6903220168008088,0.5769714132756623,0.8297043742632513
2026-07-26 23:20:32.986256,10.0.0.23,10.0.1.2,udp,ftp,S1,0,0.37441500285138696,0.017246795698886208,0.7610711175619104,0.643273075746718,0.9045856901533424,0.2003994956279791,0.021414578209975388,0.5274275342107106,0.412951769710441,0.5374160896984006,0.280664098542151,0.5522602387046455,0.8497669507842829,0.818550988957542,0.9789912687000816,0.5957625673877598,0.7733937080054288,0.09463135513059628,0.07382844248483078,0.14864320420776145
2026-07-26 23:20:37.986256,10.0.0.46,10.0.1.47,tcp,ftp,S1,0,0.6749982074206797,0.8164976761221694,0.9133223156192584,0.5905475264071619,0.1630981411012875,0.4243411737979028,0.7810416234513955,0.40972224138816715,0.6659580839639043,0.17383899117555557,0.7577545555942925,0.9004767535205015,0.4129799943090392,0.08285674285303579,0.27202177396722993,0.061147933764506446,0.05736294033070777,0.6096022066388078,0.9795628499818009,0.4707544196433646
2026-07-26 23:20:42.986256,10.0.0.5,10.0.1.9,icmp,http,REJ,0,0.8661864816326627,0.33530990584987574,0.43527100904519356,0.5652055752561166,0.8814737120438954,0.36234507014191275,0.8591558779662285,0.8280054019370788,0.1515553827045082,0.3372406561564686,0.565677460879751,0.0854456900172651,0.4996337094232768,0.03906185430344089,0.8466624486803291,0.08382417822293264,0.5300240714830569,0.9311224716714379,0.9300724406143416,0.2077769137358435
2026-07-26 23:20:47.986256,10.0.0.24,10.0.1.16,icmp,ssh,REJ,0,0.07786376697488806,0.7621141272397763,0.7677422520141918,0.528841270031598,0.03234813778553858,0.6972535153454932,0.2810624473483062,0.5809047945856926,0.28101920118260904,0.19334846894295832,0.7363370256318331,0.09566142796040955,0.17902523730209652,0.09288868696627539,0.8956571227915178,0.4440514484706861,0.9236722724444125,0.8309292072257572,0.03890908620350475,0.24499789713432096
2026-07-26 23:20:52.986256,10.0.0.22,10.0.1.30,icmp,http,REJ,0,0.5461455598255363,0.8314916268906506,0.06392700508774896,0.9417334878852984,0.28800272721516673,0.37405353473864333,0.6243454869150825,0.42301432082604407,0.060834876296095075,0.2635836823340698,0.8533373344877493,0.13541149742354608,0.04016681647893405,0.02440391040916068,0.05534314468522883,0.08907687663473218,0.5586026710969054,0.07570493139470225,0.7995581703981564,0.2724325243729462
2026-07-26 23:20:57.986256,10.0.0.11,10.0.1.37,icmp,http,REJ,0,0.37990637084793943,0.24899988983274202,0.1667668105925646,0.7226838623039211,0.8287495552956672,0.2100703069009291,0.2795701102223386,0.7513142746777578,0.9251065391928618,0.42321999146419065,0.9923801091225336,0.936535764817439,0.9681215741366332,0.1927301355562493,0.9061198057227463,0.7514355731507841,0.35056627188952505,0.10093888515864291,0.5488425835846594,0.3468911455270671
2026-07-26 23:21:02.986256,10.0.0.46,10.0.1.23,icmp,ftp,REJ,0,0.01276342926400209,0.09154274710983579,0.2773503765602636,0.5490553268518299,0.8222010870420992,0.4215089347516837,0.8232361046683556,0.3262966591086849,0.17061314910061076,0.5687485773197322,0.36907334886962073,0.5725161699766991,0.9891995332277106,0.7565511780072119,0.5421259070197022,0.30312974917269564,0.8697480311596198,0.07845655400682394,0.39435673496496637,0.18730398926571012
2026-07-26 23:21:07.986256,10.0.0.37,10.0.1.29,icmp,http,SF,0,0.27771848093287144,0.9545058303039637,0.9734542827939532,0.5942897982020289,0.609429131071515,0.9558932001910945,0.014427467870458455,0.49359073778291385,0.4278521850472773,0.38640137300811617,0.4327126734108957,0.53051586040818,0.21730471884351144,0.7822013030377554,0.3689318495934416,0.9456607606935881,0.1044430293602675,0.8431424967274169,0.28184631442603547,0.9538679436129861
2026-07-26 23:21:12.986256,10.0.0.4,10.0.1.48,icmp,dns,SF,0,0.828494387583282,0.43379741638762814,0.6529910320098515,0.7680925716616519,0.7049237969822998,0.2562131612747165,0.4088875142511229,0.4150095959826444,0.9674068428924477,0.6252524882476862,0.8297776993119187,0.9331959127972176,0.8073077687926544,0.39335024877082325,0.8755471636696093,0.40242654096289154,0.6243979086089022,0.3137551158577885,0.7032662895318998,0.0877891185755737
2026-07-26 23:21:17.986256,10.0.0.37,10.0.1.1,udp,ftp,SF,0,0.3457822638440191,0.6806887457593332,0.2677618827821534,0.3940064029190511,0.3995201149051887,0.7215488506360843,0.99130755831925,0.6558511356868053,0.1784540356460418,0.6075504897228171,0.5569896757505313,0.21798959655076922,0.18478857778645263,0.3786268063307444,0.5636360221292437,0.8736718623843382,0.3006683394628018,0.5372868300119465,0.12398524963991842,0.2271174578859223
2026-07-26 23:21:22.986256,10.0.0.11,10.0.1.16,udp,ftp,REJ,0,0.8208988735590278,0.8659192996498523,0.22158985842287726,0.009161694565379519,0.08087514863130918,0.2986562829294699,0.8220232905109784,0.6048471343481113,0.3146503723162788,0.16862384594619406,0.7990254315854267,0.3438939081334652,0.4211187610640055,0.5523793633231524,0.6605920995190719,0.9346907324458295,0.045359797054665085,0.8919765996155056,0.48935111130186526,0.03671422389920742
2026-07-26 23:21:27.986256,10.0.0.25,10.0.1.12,icmp,http,SF,0,0.021382338574464366,0.547906979843997,0.06202828728345311,0.9332505142480234,0.9926952823580878,0.8483462150113423,0.7275712957590482,0.7324632213930885,0.1603542686985462,0.0008991695818582057,0.6691972339923268,0.01693422566985736,0.9867389068729835,0.5006173130309194,0.3421988923058178,0.22579715511744325,0.45174992778039,0.743119193960397,0.5862715579404651,0.052700752841220444
2026-07-26 23:21:32.986256,10.0.0.8,10.0.1.40,icmp,ftp,SF,0,0.009573538778770652,0.753511499172464,0.3788648479952794,0.04332982436116162,0.6939607111089612,0.14653186693312203,0.014062130488483482,0.27831025228624906,0.4816189807432574,0.6355485329998612,0.34893842312599954,0.053470337653434785,0.6283388295151995,0.3661028669534724,0.4584993475026682,0.5352538975374668,0.6947656564892727,0.3049904273165198,0.47158440747838715,0.6179278185296917
2026-07-26 23:21:37.986256,10.0.0.41,10.0.1.18,tcp,ssh,S1,0,0.09924441055801769,0.8540042126215581,0.9875890935607721,0.7258154759221717,0.3045381944283443,0.9839483376223582,0.5281065732926961,0.4539239435224137,0.7626092619959245,0.25657995450092497,0.05090094436650672,0.3522324324448467,0.998243783474704,0.540785081132198,0.26240326209682296,0.00943115663446703,0.8175884951024989,0.5644504698193616,0.18742792465399583,0.645652388116193
2026-07-26 23:21:42.986256,10.0.0.4,10.0.1.45,icmp,http,SF,0,0.40149984588996046,0.7629518584681578,0.6727602526467759,0.36599052555403133,0.2090099352342123,0.36411593625253025,0.1556811313100419,0.9411068615323461,0.8062815842004923,0.30997567189136843,0.09333356197956144,0.3843723363884234,0.20644739816652835,0.10971888895102677,0.8146339823695938,0.6981568950434346,0.25571096058677656,0.5602505112891243,0.9003797674002062,0.28049740421589653
2026-07-26 23:21:47.986256,10.0.0.7,10.0.1.20,tcp,ftp,SF,0,0.8853844009015686,0.17745617836604388,0.8377143748960406,0.41360874541534254,0.35577542617892355,0.041141294940305495,0.731120938850967,0.31217596033547446,0.748925836046144,0.24562686595123973,0.7428692939860227,0.34330619345271407,0.2415312651746374,0.08169518600895209,0.14186224749921006,0.27468936684250134,0.8187313107302137,0.9800519544976537,0.4291544073785708,0.29756685798333404
2026-07-26 23:21:52.986256,10.0.0.44,10.0.1.25,icmp,ftp,REJ,0,0.9913468676984608,0.4368747754794259,0.039736434760533124,0.5429867151967028,0.25807510766677944,0.9188206292225476,0.639411591332244,0.01687871714476552,0.8857595503951484,0.6581317093160215,0.7317144668395404,0.32035008958390143,0.4289433310567109,0.5301833369076911,0.897135969709882,0.016035538384822745,0.4601251826571201,0.13855211520719313,0.0603829640355783,0.5362068356423626
2026-07-26 23:21:57.986256,10.0.0.21,10.0.1.24,tcp,dns,SF,0,0.7212988400747877,0.19238858893105193,0.9854850426865471,0.7213190105958851,0.6284914840037941,0.6104651025045457,0.18718709956705903,0.6705363753756761,0.9638375092662511,0.39823175312612946,0.2219957667880338,0.07501619708908214,0.6296549345184077,0.35948096513998185,0.5192445869101342,0.44958575353933083,0.7504694224107189,0.7751667939314371,0.6848836494920594,0.9633684019832176
2026-07-26 23:22:02.986256,10.0.0.9,10.0.1.12,tcp,ssh,S1,0,0.9593490723878714,0.7897041778299326,0.25736044260413105,0.9461851267283373,0.6781468330179519,0.565417058367274,0.30120393840659554,0.24580762883116958,0.6240974633837211,0.47605067534833845,0.6945633941382469,0.8767845778794341,0.1408495768165483,0.5283067670360043,0.3387895638278673,0.3386434036919943,0.5050356797407225,0.22080838349157184,0.7363044286459873,0.160603039810174
2026-07-26 23:22:07.986256,10.0.0.40,10.0.1.20,udp,dns,S1,0,0.3382787976279602,0.4788693600775512,0.13879696506438755,0.9649201541234678,0.819466512530013,0.7082613465806176,0.15016575760721407,0.5656980455879377,0.7403212014279509,0.011005494251283165,0.6627746356276193,0.17675364571818386,0.9929554093659001,0.024015203206267155,0.08171024364592161,0.3651911774358392,0.1630326435290731,0.8350369669950726,0.4434643663099396,0.022539939425283317
2026-07-26 23:22:12.986256,10.0.0.37,10.0.1.19,tcp,http,REJ,0,0.2081207468915689,0.5765787206646726,0.8708011902924887,0.01267135914260531,0.006376524016563079,0.5996559761868808,0.769538705601107,0.3832617233101828,0.7089363929331628,0.6161856977033628,0.8383685860265125,0.1862289946716733,0.9414074249925116,0.7445438821011021,0.6627010174266266,0.9725526352667032,0.5573108540377549,0.24409598438108238,0.674838135204648,0.9005528908748791
2026-07-26 23:22:17.986256,10.0.0.45,10.0.1.24,udp,dns,SF,0,0.47571354160296553,0.7326971372101622,0.38467659761061634,0.11930036064747485,0.2553379976567013,0.3897222033360007,0.717608428866418,0.2357033694641829,0.7806110785276825,0.62572748611246,0.6675060839488498,0.7041726319995532,0.0792159742159928,0.3688869578012669,0.04314650696703004,0.8356962139526193,0.5071930299761996,0.49030631162990257,0.6954289781202544,0.7067344906587849
2026-07-26 23:22:22.986256,10.0.0.26,10.0.1.1,icmp,http,SF,0,0.9985532919828926,0.2883089946345119,0.3618408269360216,0.8489045968148718,0.8157858112158846,0.7651820601285728,0.9266118411390138,0.7638241898134105,0.07655032310233856,0.6827532160494469,0.811621334114931,0.627220035181516,0.43841118752287456,0.5556691186337164,0.24343955882636747,0.03717467265741248,0.9707155810191485,0.6734860314601605,0.5098840015797755,0.9858991865026233
2026-07-26 23:22:27.986256,10.0.0.49,10.0.1.44,tcp,ftp,SF,0,0.7908607124239116,0.025992104205106448,0.7427812622546098,0.362633837928079,0.8532476508644784,0.598978137348907,0.6187376529512971,0.7909547299154736,0.21280695332037047,0.9182319669077801,0.9492848267520044,0.06004062658806786,0.9068368046461077,0.2189255492142348,0.46661834315678696,0.08928134930151421,0.9222684697750908,0.49920944810397405,0.09304433660799827,0.1344286909445237
2026-07-26 23:22:32.986256,10.0.0.15,10.0.1.38,icmp,dns,SF,0,0.6783707708528415,0.2421827353412752,0.7908310001452714,0.39299773349109646,0.9104603488217875,0.39798371850326686,0.4392243936609487,0.9232366127624994,0.10657501404620906,0.29146288262401143,0.7202200348450256,0.23850621119032012,0.6071566172748613,0.3894488356876227,0.991432343530852,0.3429390070922984,0.33349564452575253,0.6296682704646472,0.4089023163771818,0.5152620537205205
2026-07-26 23:22:37.986256,10.0.0.26,10.0.1.33,icmp,ftp,S1,0,0.29865258464370836,0.12598542249509292,0.527296518445733,0.06491217847205077,0.5335450958779039,0.7522696569775028,0.4804168537276736,0.40886174700498856,0.7853661766809608,0.6299563390540368,0.39673095776568723,0.5859240609497911,0.6025381680274047,0.7965436899327372,0.10171718775935235,0.5714771266401322,0.16131489252439146,0.9699664416408851,0.8066354157758433,0.2772756031772655
2026-07-26 23:22:42.986256,10.0.0.9,10.0.1.34,udp,dns,REJ,0,0.554764859666742,0.6985754146398953,0.6121422931772593,0.14796597517386412,0.33676040367636195,0.67147193299344,0.41212816260098717,0.2881476126325351,0.7817691653581048,0.4825113344555716,0.23319206166994522,0.8402108085489377,0.6334788184176614,0.6098055569225056,0.5647291500073708,0.26062247284288587,0.04152869996809416,0.7437847603985951,0.829802062313201,0.2421566906765077
